len;duration;threads
256;183255046;2
256;183154989;2
256;181851115;2
256;175669027;2
256;182803019;2
256;183885498;2
256;183768067;2
512;177686645;2
512;179826700;2
512;182674357;2
512;180978923;2
512;181358968;2
512;182168213;2
512;182233765;2
512;181454794;2
512;174040283;2
512;178449382;2
1024;174986776;2
1024;186951091;2
1024;183606282;2
1024;174989949;2
1024;182692180;2
1024;181827922;2
1024;181875366;2
1024;174398315;2
1024;170323405;2
1024;177805745;2
2048;178268433;2
2048;184072550;2
2048;179094808;2
2048;188096151;2
2048;180481893;2
2048;181095744;2
2048;187242554;2
2048;198667358;2
2048;183889405;2
2048;178116130;2
2560;177495117;2
2560;186555623;2
2560;187529704;2
2560;192885010;2
2560;177233155;2
2560;178630046;2
2560;181480998;2
2560;174595297;2
2560;182686930;2
2560;182134765;2
3072;176957764;2
3072;182173910;2
3072;182017456;2
3072;181446248;2
3072;181421509;2
3072;175067545;2
3072;186345622;2
3072;179182658;2
3072;182632568;2
3072;182449667;2
4096;177473673;2
4096;182242106;2
4096;183784790;2
4096;185541952;2
4096;182436931;2
4096;175983318;2
4096;176016968;2
4096;176944703;2
4096;179964763;2
4096;178808431;2
6144;289452678;2
6144;291250895;2
6144;291042318;2
6144;292715576;2
6144;287137899;2
6144;282819295;2
6144;299185791;2
6144;291536946;2
6144;291400716;2
6144;289051514;2
8192;339426026;2
8192;346079102;2
8192;346228475;2
8192;344476969;2
8192;338013591;2
8192;333438680;2
8192;339197835;2
8192;337587037;2
8192;351451538;2
8192;335646729;2
10240;363814209;2
10240;385445923;2
10240;363943481;2
10240;368122233;2
10240;352316122;2
10240;356895752;2
10240;366898397;2
10240;361959676;2
10240;370832519;2
10240;442688558;2
12288;387096558;2
12288;390229126;2
12288;496992269;2
12288;376166138;2
12288;406561076;2
12288;380460693;2
12288;382292562;2
12288;446644165;2
12288;446247314;2
12288;382871826;2
16384;620080852;2
16384;552634725;2
16384;586233032;2
16384;535930461;2
16384;562796143;2
16384;542710612;2
16384;535972615;2
16384;582604411;2
16384;550406372;2
16384;552169760;2
24576;851593425;2
24576;820694987;2
24576;829331299;2
24576;851302572;2
24576;893402995;2
24576;844455974;2
24576;899907430;2
24576;842942505;2
24576;917756959;2
24576;838218059;2
32768;1230684937;2
32768;1266724855;2
32768;1220123414;2
32768;1283799195;2
32768;1212806153;2
32768;1264643678;2
32768;1253844117;2
32768;1253522746;2
32768;1220377889;2
32768;1245518270;2
49152;1680700277;2
49152;1687727784;2
49152;1676290284;2
49152;1683955283;2
49152;1658240032;2
49152;1663876587;2
49152;1659366089;2
49152;1659848837;2
49152;1666006796;2
49152;1675410889;2
65536;1899987346;2
65536;1886532960;2
65536;1873001629;2
65536;1878228883;2
65536;1877751954;2
65536;1937642782;2
65536;1928656536;2
65536;1918874146;2
65536;1906329388;2
65536;1961602825;2
98304;2035153647;2
98304;2069225994;2
98304;2025645712;2
98304;2041483399;2
98304;2051636231;2
98304;2025655966;2
98304;2018631105;2
98304;2007748618;2
98304;2000707155;2
98304;2014355348;2
131072;2146994223;2
131072;2100473837;2
131072;2146607627;2
131072;2147034425;2
131072;2155957236;2
131072;2132272503;2
131072;2156286744;2
131072;2123916667;2
131072;2117689820;2
131072;2117545778;2
196608;2303283367;2
196608;2271302613;2
196608;2609532390;2
196608;2564322918;2
196608;2328519369;2
196608;2515712851;2
196608;2703688071;2
196608;2508831951;2
196608;2603350018;2
196608;2605181439;2
262144;2978784426;2
262144;2655449383;2
262144;2714777305;2
262144;2598992881;2
262144;2848621339;2
262144;3084603273;2
262144;2636673544;2
262144;2547321250;2
262144;2775052817;2
262144;2727043784;2
524288;5960224816;2
524288;4942923424;2
524288;4908508343;2
524288;5022736453;2
524288;5027503420;2
524288;4782994143;2
524288;4968787519;2
524288;5047855065;2
524288;4997630129;2
524288;4174349937;2
786432;8781450199;2
786432;7806785120;2
786432;7764094527;2
786432;7939404748;2
786432;7892708337;2
786432;7600481612;2
786432;6866418013;2
786432;7135887048;2
786432;6944918786;2
786432;6749235274;2
1048576;10874190679;2
1048576;10216494390;2
1048576;10658850062;2
1048576;10188015589;2
1048576;9611173060;2
1048576;9390972783;2
1048576;9870701909;2
1048576;9564565272;2
1048576;9798704757;2
1048576;13482804694;2
1572864;15515954923;2
1572864;15429409554;2
1572864;14517587410;2
1572864;14752317105;2
1572864;14312620490;2
1572864;17745492807;2
1572864;17070807992;2
1572864;15365561328;2
1572864;14332821500;2
1572864;18564665699;2
2097152;19040522022;2
2097152;17794282683;2
2097152;17802035328;2
2097152;17461348357;2
2097152;17117445687;2
2097152;17168777718;2
2097152;18554764780;2
2097152;21656616709;2
2097152;21385942516;2
2097152;18974174691;2
4194304;21395956065;2
4194304;20882689016;2
4194304;20514568817;2
4194304;24658169853;2
4194304;23859095959;2
4194304;23777032726;2
4194304;24224789562;2
4194304;22506472098;2
4194304;23409710786;2
4194304;23429714245;2
8388608;23756283214;2
8388608;25667334201;2
8388608;26192401055;2
8388608;26241299289;2
8388608;26728279310;2
8388608;26810838026;2
8388608;26368017428;2
8388608;25999870333;2
8388608;25501749483;2
8388608;26384896009;2
16777216;27739780246;2
16777216;28362795912;2
16777216;28355142348;2
16777216;28079584446;2
16777216;28720148777;2
16777216;29488387425;2
16777216;28267823460;2
16777216;29002221857;2
16777216;27833448297;2
16777216;27250287896;2
33554432;31072005265;2
33554432;32017040746;2
33554432;31770683243;2
33554432;31386685725;2
33554432;30670864110;2
33554432;29248356419;2
33554432;29720808161;2
33554432;31473903946;2
33554432;32293941259;2
33554432;31949551000;2
64;188920939;3
64;186217855;3
64;186370036;3
64;179764282;3
64;187403320;3
64;185935303;3
64;179043376;3
64;182979126;3
64;187717041;3
64;186222331;3
128;175154663;3
128;187808187;3
128;188512940;3
128;178794841;3
128;182019206;3
128;182121134;3
128;179670573;3
128;182603678;3
128;177233317;3
128;182122599;3
256;176526205;3
256;187545451;3
256;186898886;3
256;185665080;3
256;185954183;3
256;185426636;3
256;182615926;3
256;179108073;3
256;186815999;3
256;183362874;3
512;175036581;3
512;178891968;3
512;184737508;3
512;183607259;3
512;183223755;3
512;215141845;3
512;176631307;3
512;176409140;3
512;182192423;3
512;177372559;3
1024;176394083;3
1024;187869140;3
1024;186314087;3
1024;187053426;3
1024;188099488;3
1024;180107991;3
1024;178370687;3
1024;178880941;3
1024;178145955;3
1024;173396851;3
2048;180003215;3
2048;180430867;3
2048;179915039;3
2048;177199137;3
2048;185166097;3
2048;172548584;3
2048;182753133;3
2048;180154907;3
2048;170702881;3
2048;180744385;3
2560;181582845;3
2560;187424316;3
2560;179287028;3
2560;187114055;3
2560;184824748;3
2560;178174072;3
2560;179025472;3
2560;183483602;3
2560;186937216;3
2560;175457764;3
3072;170166342;3
3072;176306722;3
3072;172984986;3
3072;181619263;3
3072;182243408;3
3072;182824707;3
3072;173349121;3
3072;211289713;3
3072;179093302;3
3072;181877767;3
4096;177489950;3
4096;189243327;3
4096;184590983;3
4096;203257202;3
4096;185427694;3
4096;190071167;3
4096;180481486;3
4096;187436442;3
4096;185939698;3
4096;184262899;3
6144;289092407;3
6144;302517090;3
6144;293298747;3
6144;292323934;3
6144;284026693;3
6144;289954101;3
6144;291017171;3
6144;286772624;3
6144;281900554;3
6144;289542359;3
8192;336580485;3
8192;348134603;3
8192;341046509;3
8192;357199463;3
8192;341846314;3
8192;338979980;3
8192;331250163;3
8192;336646688;3
8192;337444580;3
8192;327930094;3
10240;372952637;3
10240;378764934;3
10240;369393676;3
10240;373090413;3
10240;356351685;3
10240;400462810;3
10240;357493693;3
10240;363024822;3
10240;368812297;3
10240;356465536;3
12288;384139648;3
12288;384320191;3
12288;379760783;3
12288;429829305;3
12288;379794596;3
12288;377216268;3
12288;399037231;3
12288;428410564;3
12288;385649618;3
12288;377542115;3
16384;585483521;3
16384;596351604;3
16384;632454224;3
16384;536316203;3
16384;547441569;3
16384;536754069;3
16384;618509318;3
16384;571043376;3
16384;598126261;3
16384;619827963;3
24576;790178548;3
24576;877585856;3
24576;811013631;3
24576;869457072;3
24576;804811809;3
24576;877750814;3
24576;787471395;3
24576;838628948;3
24576;846584595;3
24576;874193197;3
32768;1142190186;3
32768;1186607016;3
32768;1173205892;3
32768;1178204997;3
32768;1201285238;3
32768;1193072714;3
32768;1177811647;3
32768;1170245606;3
32768;1176572674;3
32768;1191633016;3
49152;1658728598;3
49152;1651292807;3
49152;1635329631;3
49152;1707895061;3
49152;1709269858;3
49152;1662355632;3
49152;1676442424;3
49152;1664100221;3
49152;1653760417;3
49152;1629772054;3
65536;1981968181;3
65536;1918589763;3
65536;1923804769;3
65536;1918820761;3
65536;1953237672;3
65536;1935319581;3
65536;1942294354;3
65536;1959820923;3
65536;1913569418;3
65536;1958180665;3
98304;2133201824;3
98304;2095591635;3
98304;2127027752;3
98304;2105244752;3
98304;2095721559;3
98304;2117925823;3
98304;2142089885;3
98304;2141552288;3
98304;2159524578;3
98304;2111013795;3
131072;2228358115;3
131072;2236662192;3
131072;2196432414;3
131072;2237105674;3
131072;2231731447;3
131072;2201333091;3
131072;2206440553;3
131072;2175850831;3
131072;2241051433;3
131072;2177228842;3
196608;2371193442;3
196608;2340489178;3
196608;2361844890;3
196608;2359164104;3
196608;2311953777;3
196608;2332867514;3
196608;2416974570;3
196608;2497248455;3
196608;2359334067;3
196608;2695639609;3
262144;2661716798;3
262144;3039918743;3
262144;2486861492;3
262144;3028833172;3
262144;2507998903;3
262144;2577636639;3
262144;2879647259;3
262144;2770991090;3
262144;3058070680;3
262144;2870299888;3
524288;5089862551;3
524288;4827195152;3
524288;5332107181;3
524288;5010178957;3
524288;5072819176;3
524288;4894298464;3
524288;4934638023;3
524288;5139403567;3
524288;4775988975;3
524288;5022938316;3
786432;9341391729;3
786432;8520842208;3
786432;7309897587;3
786432;7678049117;3
786432;7442186242;3
786432;7551627445;3
786432;7147645389;3
786432;7341095300;3
786432;7271302575;3
786432;7464079350;3
1048576;12778205572;3
1048576;10419954839;3
1048576;9697287724;3
1048576;9844971562;3
1048576;9870844162;3
1048576;9948996180;3
1048576;9901548711;3
1048576;10116887049;3
1048576;10118954594;3
1048576;9978690069;3
1572864;16394020149;3
1572864;15039360359;3
1572864;14749294847;3
1572864;14843609260;3
1572864;14784695320;3
1572864;14401887905;3
1572864;13924565111;3
1572864;18819682992;3
1572864;18986651010;3
1572864;18728282643;3
2097152;18188797169;3
2097152;17345774504;3
2097152;17400408781;3
2097152;17127880787;3
2097152;18742047088;3
2097152;17957829069;3
2097152;16810221200;3
2097152;19455206552;3
2097152;20770574148;3
2097152;20911267101;3
4194304;21424707733;3
4194304;20836732676;3
4194304;20772568573;3
4194304;22588193736;3
4194304;24191230033;3
4194304;23544028210;3
4194304;22676685599;3
4194304;23216428356;3
4194304;23245535982;3
4194304;22174274384;3
8388608;23076676403;3
8388608;24242840751;3
8388608;25996029269;3
8388608;25278811210;3
8388608;25175809704;3
8388608;25662472262;3
8388608;25185716443;3
8388608;25196973564;3
8388608;25439569755;3
8388608;25789835868;3
16777216;26601792657;3
16777216;27998549615;3
16777216;28167945692;3
16777216;27290227349;3
16777216;28231197564;3
16777216;27785939426;3
16777216;27368945163;3
16777216;28141736871;3
16777216;27674715386;3
16777216;27381616753;3
33554432;30839218155;3
33554432;31061270197;3
33554432;31228862564;3
33554432;31172919612;3
33554432;30603055068;3
33554432;29708066624;3
33554432;28098049574;3
33554432;30402357721;3
33554432;32320043676;3
33554432;31119148656;3
64;187047893;4
64;178028280;4
64;188103882;4
64;180644002;4
64;180479289;4
64;187403402;4
64;189224324;4
64;181242513;4
64;179819946;4
64;174632609;4
128;186900797;4
128;181014323;4
128;199621663;4
128;180076539;4
128;185530681;4
128;178151653;4
128;174196656;4
128;181370686;4
128;176653402;4
128;178248332;4
256;183022258;4
256;179534017;4
256;182959026;4
256;185862468;4
256;186206828;4
256;184962321;4
256;183035319;4
256;186108195;4
256;194875447;4
256;175328085;4
512;174012329;4
512;181159301;4
512;182553508;4
512;183167237;4
512;191666992;4
512;179122233;4
512;174393433;4
512;179894328;4
512;178284302;4
512;177662068;4
1024;187317831;4
1024;181978190;4
1024;179046224;4
1024;177660198;4
1024;180365153;4
1024;179180054;4
1024;188779989;4
1024;182883952;4
1024;175350708;4
1024;176390015;4
2048;173504720;4
2048;182774373;4
2048;184819255;4
2048;176392863;4
2048;176245117;4
2048;178254842;4
2048;178473226;4
2048;183075032;4
2048;176831624;4
2048;183098308;4
2560;179883993;4
2560;185138957;4
2560;181630859;4
2560;189165242;4
2560;184576009;4
2560;181432577;4
2560;184588542;4
2560;179912272;4
2560;177931763;4
2560;174835856;4
3072;175535156;4
3072;180995442;4
3072;199213949;4
3072;191800822;4
3072;178860027;4
3072;177665242;4
3072;211558024;4
3072;176048299;4
3072;173937541;4
3072;179320800;4
4096;178942586;4
4096;181761841;4
4096;196636556;4
4096;186490275;4
4096;181887858;4
4096;187523193;4
4096;185382405;4
4096;184927938;4
4096;178203979;4
4096;182817464;4
6144;297774455;4
6144;293141032;4
6144;294499390;4
6144;290667684;4
6144;295936401;4
6144;288090821;4
6144;290171753;4
6144;290572509;4
6144;290155722;4
6144;307856527;4
8192;339934693;4
8192;336057658;4
8192;339258097;4
8192;366326579;4
8192;327958089;4
8192;345033936;4
8192;334885945;4
8192;329288819;4
8192;334409994;4
8192;332948080;4
10240;364668864;4
10240;372150350;4
10240;372155396;4
10240;362163656;4
10240;363467530;4
10240;398963461;4
10240;355968425;4
10240;361634644;4
10240;357556071;4
10240;360275798;4
12288;375841065;4
12288;369252890;4
12288;386363566;4
12288;383011515;4
12288;488133179;4
12288;454942830;4
12288;410657512;4
12288;410463379;4
12288;396335409;4
12288;385389771;4
16384;597533204;4
16384;552397949;4
16384;714205241;4
16384;607623088;4
16384;607215251;4
16384;636285116;4
16384;540341594;4
16384;598418661;4
16384;583580160;4
16384;589550253;4
24576;828592204;4
24576;878803508;4
24576;800504028;4
24576;846902100;4
24576;922902507;4
24576;807922445;4
24576;850197021;4
24576;838306153;4
24576;839253785;4
24576;842104981;4
32768;1141806193;4
32768;1172813722;4
32768;1197880860;4
32768;1218311809;4
32768;1120692791;4
32768;1193912965;4
32768;1142213217;4
32768;1153097697;4
32768;1121860881;4
32768;1146138225;4
49152;1583775921;4
49152;1661924521;4
49152;1592476930;4
49152;1611304525;4
49152;1598222698;4
49152;1593467083;4
49152;1605763957;4
49152;1590063843;4
49152;1609164999;4
49152;1593507040;4
65536;1891933229;4
65536;1883795045;4
65536;1948649293;4
65536;1885458253;4
65536;1880497478;4
65536;1933516155;4
65536;1870730307;4
65536;1900436565;4
65536;1871866782;4
65536;1903157553;4
98304;2140569744;4
98304;2112408652;4
98304;2193298992;4
98304;2131182130;4
98304;2173301800;4
98304;2157313966;4
98304;2118638673;4
98304;2146786744;4
98304;2125736370;4
98304;2135915488;4
131072;2253094768;4
131072;2234494223;4
131072;2256863038;4
131072;2251000734;4
131072;2287150718;4
131072;2237707764;4
131072;2236734539;4
131072;2253786012;4
131072;2228026979;4
131072;2283137981;4
196608;2471381471;4
196608;2378958660;4
196608;2407018963;4
196608;2389520916;4
196608;2394888998;4
196608;2373465374;4
196608;2392957439;4
196608;2396050986;4
196608;2410346599;4
196608;2447343833;4
262144;3004126752;4
262144;2551804160;4
262144;2985814658;4
262144;2526853517;4
262144;2949913006;4
262144;2531753989;4
262144;2703466269;4
262144;2908575481;4
262144;2894595135;4
262144;2737723390;4
524288;4878785566;4
524288;5008516238;4
524288;5062203941;4
524288;4648616173;4
524288;4574946373;4
524288;4540629478;4
524288;4555147870;4
524288;4492987877;4
524288;4574991660;4
524288;4599164227;4
786432;9011779302;4
786432;8830721277;4
786432;7278601892;4
786432;7235245447;4
786432;7329517866;4
786432;7203186609;4
786432;7279679976;4
786432;7115218795;4
786432;7072286910;4
786432;7068097863;4
1048576;12441270881;4
1048576;11084711228;4
1048576;10076473109;4
1048576;9780377568;4
1048576;10459044561;4
1048576;9482327275;4
1048576;8922958500;4
1048576;8780703210;4
1048576;9154929163;4
1048576;9126484379;4
1572864;16392092944;4
1572864;14457238980;4
1572864;14709114672;4
1572864;13662806647;4
1572864;14066762499;4
1572864;13700722093;4
1572864;17347983652;4
1572864;18316197682;4
1572864;18620764617;4
1572864;18595420664;4
2097152;18224855437;4
2097152;18587501677;4
2097152;17702645313;4
2097152;17080190357;4
2097152;16275956103;4
2097152;16619120207;4
2097152;18493838022;4
2097152;20359472341;4
2097152;20502878143;4
2097152;20598662486;4
4194304;21237059825;4
4194304;20643364145;4
4194304;20222603688;4
4194304;23546869803;4
4194304;22940555309;4
4194304;23937692069;4
4194304;23108534476;4
4194304;22895076061;4
4194304;22128465220;4
4194304;21836770396;4
8388608;22765466401;4
8388608;24432642712;4
8388608;25719280570;4
8388608;25215412122;4
8388608;24820754610;4
8388608;23499226370;4
8388608;24949703544;4
8388608;23990631685;4
8388608;24364380139;4
8388608;24405745984;4
16777216;26306276746;4
16777216;27828487685;4
16777216;27454893120;4
16777216;27323491143;4
16777216;27026430555;4
16777216;26240263969;4
16777216;26757272677;4
16777216;25952754814;4
16777216;24333850679;4
16777216;23375591401;4
33554432;30131376683;4
33554432;30283426488;4
33554432;29913267918;4
33554432;29212483169;4
33554432;27785242201;4
33554432;28811875177;4
33554432;29034573012;4
33554432;30202419082;4
33554432;31009015518;4
33554432;30440975356;4
