len;duration;threads
49152;1593043092;3
65536;1837139527;3
65536;1866564169;3
65536;1841558025;3
65536;1850415447;3
65536;1880660035;3
65536;1886691651;3
65536;1875167075;3
65536;1819946941;3
65536;1838726441;3
65536;1870581096;3
98304;2056782105;3
98304;2047830446;3
98304;2023820721;3
98304;2054765341;3
98304;2050943727;3
98304;2057250693;3
98304;2054264731;3
98304;2050890789;3
98304;2012326621;3
98304;2019352174;3
131072;2162379070;3
131072;2183371379;3
131072;2178958009;3
131072;2149335247;3
131072;2183419923;3
131072;2142245850;3
131072;2110094442;3
131072;2101691570;3
131072;2098600913;3
131072;2175861533;3
196608;2276018881;3
196608;2301126873;3
196608;2269667440;3
196608;2273452597;3
196608;2319634400;3
196608;2278862469;3
196608;2256716188;3
196608;2247573203;3
196608;2276075237;3
196608;2274894777;3
262144;2434228150;3
262144;2918529217;3
262144;2441331544;3
262144;2873987957;3
262144;2691816530;3
262144;2956614219;3
262144;2933750002;3
262144;2834993328;3
262144;2922767417;3
262144;2803635458;3
524288;4214297203;3
524288;4332907676;3
524288;4391364789;3
524288;4533666181;3
524288;4368809491;3
524288;4459592247;3
524288;4334641563;3
524288;4164954144;3
524288;4126449302;3
524288;4074895428;3
786432;6524121870;3
786432;6662287560;3
786432;6712646935;3
786432;6134469852;3
786432;6084663943;3
786432;6007014082;3
786432;6076603193;3
786432;6215047204;3
786432;6190376834;3
786432;6041143313;3
1048576;9162896407;3
1048576;9137790979;3
1048576;8269965784;3
1048576;8177062626;3
1048576;8461119063;3
1048576;8454460901;3
1048576;8199447961;3
1048576;8183098108;3
1048576;7960992924;3
1048576;7956978438;3
1572864;13290778896;3
1572864;12495672125;3
1572864;12522785814;3
1572864;12682880255;3
1572864;12788548143;3
1572864;12077392624;3
1572864;11941037888;3
1572864;12715073655;3
1572864;12277327602;3
1572864;13821619717;3
2097152;15572597868;3
2097152;14868485887;3
2097152;15189975878;3
2097152;15607642586;3
2097152;15262591641;3
2097152;14868592740;3
2097152;14706444709;3
2097152;14376227628;3
2097152;15713241747;3
2097152;16790521004;3
4194304;18974266326;3
4194304;18704025604;3
4194304;18566712697;3
4194304;18126971892;3
4194304;20733192637;3
4194304;21133596812;3
4194304;21450116751;3
4194304;20460066254;3
4194304;20963008108;3
4194304;20137489471;3
8388608;21006476858;3
8388608;21036135305;3
8388608;23554157238;3
8388608;23599115327;3
8388608;23214015392;3
8388608;23060913383;3
8388608;23214012422;3
8388608;23884830822;3
8388608;22921316010;3
8388608;22339539562;3
16777216;23814924369;3
16777216;26055306043;3
16777216;25629037895;3
16777216;26014140108;3
16777216;25785278699;3
16777216;25952191297;3
16777216;25116275850;3
16777216;25316982312;3
16777216;25633529635;3
16777216;23918043469;3
33554432;28767885553;3
33554432;29009252171;3
33554432;29189927586;3
33554432;28825281305;3
33554432;28124211277;3
33554432;26925549370;3
33554432;26856741387;3
33554432;28761037571;3
33554432;29321573704;3
33554432;28937170261;3
64;175360636;4
64;184740072;4
64;177587646;4
64;188388916;4
64;184114380;4
64;197142375;4
64;177211792;4
64;178737834;4
64;178337972;4
64;178550456;4
128;176018352;4
128;191797689;4
128;198635987;4
128;182510905;4
128;178003947;4
128;182577393;4
128;177326457;4
128;181041667;4
128;176336100;4
128;183084025;4
256;175864502;4
256;199273844;4
256;191812622;4
256;182785807;4
256;184029501;4
256;183514526;4
256;171922852;4
256;175477336;4
256;181495769;4
256;177165405;4
512;173821005;4
512;181926025;4
512;176375611;4
512;183612794;4
512;178934855;4
512;180905436;4
512;183913533;4
512;179169637;4
512;177763346;4
512;179857056;4
1024;174170329;4
1024;179717854;4
1024;186252564;4
1024;182890137;4
1024;180767985;4
1024;186104655;4
1024;186771891;4
1024;196600545;4
1024;175137451;4
1024;180875489;4
2048;176357706;4
2048;177286988;4
2048;179608113;4
2048;212674113;4
2048;177309855;4
2048;178737427;4
2048;185237305;4
2048;179891642;4
2048;177729777;4
2048;179356161;4
2560;180864339;4
2560;179582275;4
2560;183370036;4
2560;186125570;4
2560;179246379;4
2560;177784668;4
2560;175393270;4
2560;187591430;4
2560;194871989;4
2560;174685425;4
3072;178948486;4
3072;177912679;4
3072;182262573;4
3072;182019531;4
3072;179659749;4
3072;180812175;4
3072;184659099;4
3072;184071940;4
3072;182784301;4
3072;185409261;4
4096;179105225;4
4096;189144857;4
4096;188408000;4
4096;185229004;4
4096;183395630;4
4096;189362590;4
4096;186465861;4
4096;184998494;4
4096;191641439;4
4096;204423218;4
6144;288256917;4
6144;303524210;4
6144;287872274;4
6144;324237631;4
6144;286601807;4
6144;286021729;4
6144;287787232;4
6144;289264160;4
6144;293436808;4
6144;295009236;4
8192;329451172;4
8192;335512085;4
8192;337617717;4
8192;332465617;4
8192;333892863;4
8192;333757934;4
8192;355750814;4
8192;336201701;4
8192;334750570;4
8192;339428548;4
10240;402521159;4
10240;361955811;4
10240;367583456;4
10240;358186482;4
10240;363742879;4
10240;370340332;4
10240;362494181;4
10240;362398519;4
10240;365938761;4
10240;389669474;4
12288;391890137;4
12288;399583781;4
12288;454559448;4
12288;393003051;4
12288;396900188;4
12288;371314047;4
12288;390132853;4
12288;375225668;4
12288;451111614;4
12288;403100667;4
16384;533744060;4
16384;604975097;4
16384;637817790;4
16384;553508952;4
16384;557735880;4
16384;568254517;4
16384;616534546;4
16384;616103434;4
16384;633960328;4
16384;565604736;4
24576;850334392;4
24576;813219646;4
24576;877725708;4
24576;791249431;4
24576;814211955;4
24576;833891846;4
24576;870516968;4
24576;788196656;4
24576;796016480;4
24576;886176595;4
32768;1133147095;4
32768;1134383342;4
32768;1134039022;4
32768;1113691041;4
32768;1127546916;4
32768;1165451864;4
32768;1159913616;4
32768;1124288371;4
32768;1132563518;4
32768;1134369142;4
49152;1551555340;4
49152;1569613771;4
49152;1564564006;4
49152;1555915569;4
49152;1563544109;4
49152;1541863648;4
49152;1552559409;4
49152;1546122478;4
49152;1555325033;4
49152;1559553712;4
65536;1852705812;4
65536;1839285646;4
65536;1834651816;4
65536;1813477825;4
65536;1834608318;4
65536;1864759645;4
65536;1838790732;4
65536;1864482992;4
65536;1880098023;4
65536;1849041180;4
98304;2033327963;4
98304;2047901083;4
98304;2060432943;4
98304;2019010377;4
98304;2067490887;4
98304;2065939495;4
98304;2041453736;4
98304;2041392864;4
98304;2032623699;4
98304;2019553061;4
131072;2167921795;4
131072;2145568971;4
131072;2163932333;4
131072;2161748007;4
131072;2142809937;4
131072;2120590414;4
131072;2144252483;4
131072;2282778484;4
131072;2503599163;4
131072;2505239015;4
196608;2327465863;4
196608;2321339601;4
196608;2455935344;4
196608;2301509930;4
196608;2283570151;4
196608;2441432537;4
196608;2484710979;4
196608;2277801312;4
196608;2347874147;4
196608;2680141928;4
262144;2601917645;4
262144;2496973959;4
262144;2632435629;4
262144;2720208090;4
262144;2718140748;4
262144;2823784791;4
262144;2598625205;4
262144;2568458700;4
262144;2654197878;4
262144;2865141603;4
524288;4297512250;4
524288;4348076133;4
524288;4012795819;4
524288;4173908001;4
524288;4155749351;4
524288;4078139650;4
524288;4165115603;4
524288;4416881024;4
524288;4124244875;4
524288;3879617515;4
786432;6196311364;4
786432;5836857100;4
786432;5676512535;4
786432;5652679853;4
786432;5763129642;4
786432;5519221031;4
786432;5478065920;4
786432;5333720339;4
786432;5062512006;4
786432;5330294111;4
1048576;8434637944;4
1048576;7722520715;4
1048576;8012368697;4
1048576;7896011071;4
1048576;7145847375;4
1048576;7136070642;4
1048576;6844564253;4
1048576;7326616174;4
1048576;7361861494;4
1048576;6968911665;4
1572864;16487751920;4
1572864;17737449959;4
1572864;11791242234;4
1572864;11503333135;4
1572864;11509629197;4
1572864;11215430833;4
1572864;12152258348;4
1572864;15244387052;4
1572864;14709142179;4
1572864;15242547411;4
2097152;14800228604;4
2097152;14334375211;4
2097152;13852822639;4
2097152;13719776496;4
2097152;15014264005;4
2097152;17489549284;4
2097152;17308287850;4
2097152;17711631275;4
2097152;16837596241;4
2097152;16721298104;4
4194304;18723254159;4
4194304;18210789112;4
4194304;17674437997;4
4194304;21525399303;4
4194304;20955886118;4
4194304;20699831390;4
4194304;20980040212;4
4194304;20829259084;4
4194304;21498125784;4
4194304;20232501271;4
8388608;20568157725;4
8388608;22533583792;4
8388608;23034632132;4
8388608;23108177909;4
8388608;23559397880;4
8388608;22891796764;4
8388608;22604285493;4
8388608;21521464081;4
8388608;23093297212;4
8388608;22634101533;4
16777216;24474652275;4
16777216;25661331149;4
16777216;25225054008;4
16777216;25203914686;4
16777216;25446840711;4
16777216;25633742891;4
16777216;24532950980;4
16777216;24801023409;4
16777216;24349682507;4
16777216;23258997082;4
33554432;27776299248;4
33554432;28018929823;4
33554432;28128880385;4
33554432;27694049493;4
33554432;27387175266;4
33554432;25477271375;4
33554432;25650253227;4
33554432;28950707208;4
33554432;28400506077;4
33554432;27589141737;4
